game_id,person_id,team_id,starter,seconds,points,fg2_made,fg2_attempted,fg3_made,fg3_attempted,ft_attempted,ft_made,offensive_reb,defensive_reb,assists,steals,blocks,turnovers,defensive_fouls,offensive_fouls
22400294,203497,1610612750,true,2212.6,9,2,2,0,0,6,5,2,5,3,0,4,0,3,0
22400294,201144,1610612750,true,1915.0000000000002,16,1,3,3,8,5,5,0,1,4,2,0,3,1,0
22400294,1631165,1610612758,true,1297,8,1,2,2,5,0,0,0,2,2,1,2,1,1,1
22400294,1628370,1610612758,false,2080,27,8,11,3,5,3,2,1,7,9,1,0,2,3,1
22400294,1627734,1610612758,true,2029.0000000000002,27,9,15,1,2,7,6,5,7,5,1,0,3,4,1
22400294,1628978,1610612750,false,1520.0000000000002,5,1,1,1,6,0,0,0,3,3,0,0,2,0,0
22400294,1631099,1610612758,true,2354.9999999999995,8,4,7,0,4,0,0,2,2,1,1,1,0,3,0
22400294,203944,1610612750,true,2126.9999999999995,21,7,9,1,5,4,4,1,8,4,2,0,4,3,1
22400294,1629675,1610612750,false,1414.4000000000003,7,3,4,0,3,2,1,0,3,1,3,3,3,2,1
22400293,1631105,1610612765,true,1240,6,2,5,0,0,2,2,1,6,3,0,1,2,3,0
22400293,1627736,1610612765,true,1224,10,2,2,2,4,0,0,0,2,3,1,0,0,0,0
22400293,1631093,1610612765,true,1067,17,3,5,3,5,4,2,0,0,1,1,0,7,1,1
22400293,1630217,1610612763,true,1339,2,1,3,0,3,0,0,1,6,7,1,0,5,1,0
22400293,203501,1610612765,true,1291,10,4,6,0,4,2,2,0,4,3,0,0,1,0,0
22400293,1628379,1610612763,false,1443,4,2,3,0,2,0,0,0,0,1,1,0,0,1,0
22400293,1631323,1610612765,false,1316,18,4,4,3,5,1,1,0,2,1,0,1,2,1,0
22400293,1641709,1610612765,true,1223,3,1,4,0,1,4,1,2,2,4,1,0,1,4,0
22400293,1629723,1610612763,false,226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22400293,1631111,1610612765,false,1310,4,1,2,0,2,2,2,0,7,2,0,1,2,1,0
22400293,1630643,1610612763,false,1337,13,1,2,2,5,6,5,0,2,3,0,1,1,5,0
22400293,1630191,1610612765,false,1080,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0
22400293,1630194,1610612765,false,898,7,0,2,1,3,4,4,3,4,1,1,0,0,2,0
22400293,203935,1610612763,false,1205,25,1,1,7,11,2,2,3,1,5,3,0,2,0,0
22400293,1631306,1610612765,false,562,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0
22400293,1628991,1610612763,true,1335,12,5,9,0,7,3,2,3,3,2,2,1,2,2,1
22400293,1641842,1610612765,false,1550,14,3,6,2,2,4,2,0,3,0,0,1,1,2,0
22400293,1629634,1610612763,true,1156,13,6,7,0,0,2,1,1,4,2,1,1,0,3,0
22400293,1631204,1610612765,false,1624,22,7,9,2,4,2,2,3,0,5,2,0,2,2,0
22400293,1630590,1610612763,true,1860,19,8,10,1,2,1,0,0,7,4,3,0,2,2,0
22400293,1642377,1610612763,true,1434,13,1,2,3,9,2,2,1,1,3,2,0,2,0,1
22400293,1631222,1610612763,false,1505,19,5,5,3,4,0,0,0,2,3,0,1,1,3,0
22400293,1642530,1610612763,false,194,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0
22400293,1630583,1610612763,false,1351,9,3,4,1,3,0,0,1,5,1,0,0,0,1,0
22400292,1628404,1610612752,true,2488,12,4,8,1,2,1,1,1,1,3,4,0,1,3,0
22400292,1630702,1610612742,false,949.9999999999999,5,0,4,1,1,2,2,0,1,0,0,0,1,0,0
22400292,1628384,1610612752,true,2385,8,3,7,0,8,2,2,3,2,2,0,0,1,2,0
22400292,202681,1610612742,true,2093,23,7,12,3,9,0,0,1,6,6,0,0,1,4,0
22400292,1628969,1610612752,true,2350,20,4,9,4,10,0,0,2,3,0,0,0,2,1,0
22400292,1626157,1610612752,true,2089,25,5,12,2,4,10,9,1,13,4,0,1,1,3,1
22400292,1628467,1610612742,false,1412.9999999999998,1,0,0,0,0,2,1,0,1,0,0,0,1,3,0
22400292,1628973,1610612752,true,2176.9999999999995,37,14,18,0,3,10,9,0,3,7,2,0,2,4,0
22400292,1630230,1610612742,true,1806,24,8,11,2,6,2,2,3,0,1,0,0,2,2,0
22400292,1630540,1610612752,false,918.9999999999999,5,1,1,0,1,3,3,0,2,2,1,1,0,1,0
22400292,1629023,1610612742,true,2134,19,4,9,3,3,3,2,0,10,7,1,2,4,1,1
22400292,1626166,1610612752,false,1181,6,2,2,0,1,2,2,0,1,1,0,0,1,1,0
22400292,203939,1610612742,false,400,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0
22400292,1641726,1610612742,true,1744.9999999999998,12,4,5,0,0,4,4,2,7,2,2,1,0,4,0
22400292,1630579,1610612752,false,785.9999999999999,1,0,0,0,0,2,1,0,1,1,2,1,0,3,0
22400292,1629656,1610612742,true,1715.9999999999998,21,3,5,4,8,6,3,3,4,2,1,0,3,1,1
22400292,1641789,1610612742,false,145,3,0,0,1,1,0,0,0,0,0,0,0,0,2,0
22400292,203915,1610612742,false,1972.9999999999998,21,5,6,3,5,2,2,1,2,9,1,0,1,4,0
22400291,1627826,1610612746,true,1421,18,9,11,0,0,0,0,4,12,1,0,1,1,0,0
22400291,202685,1610612764,false,1068.5000000000002,17,7,11,0,0,4,3,2,5,1,0,1,0,1,0
22400291,201935,1610612746,true,1909.0000000000002,43,6,11,7,11,11,10,1,3,7,3,0,4,0,0
22400291,1628398,1610612764,true,498,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0
22400291,1629673,1610612764,true,1470.0000000000002,8,0,2,1,5,6,5,0,0,3,2,0,6,1,0
22400291,1630538,1610612746,false,455,10,0,0,3,6,2,1,0,1,2,2,0,0,2,0
22400291,1630264,1610612764,false,929.0000000000001,4,0,1,0,1,4,4,1,1,2,0,1,0,0,0
22400291,1630215,1610612764,false,455,6,2,6,0,1,2,2,0,0,0,0,0,1,2,0
22400291,1629645,1610612746,false,1471,4,1,7,0,2,2,2,0,5,1,2,0,2,1,0
22400291,1630557,1610612764,false,1365.0000000000002,9,3,4,1,4,0,0,0,4,1,2,0,1,1,0
22400291,1641731,1610612764,true,1850.0000000000002,3,0,2,1,4,0,0,0,4,1,1,0,2,0,0
22400291,1627884,1610612746,true,1081,6,3,5,0,0,0,0,3,3,1,1,0,3,3,2
22400291,1627739,1610612746,true,1168,0,0,1,0,1,0,0,0,2,3,3,0,0,4,0
22400291,1628963,1610612764,false,455,7,3,5,0,1,1,1,2,2,0,1,0,0,0,0
22400291,1642273,1610612764,false,1574.0000000000002,2,1,3,0,3,0,0,2,2,1,0,0,1,2,1
22400291,1629611,1610612746,false,1486,6,2,4,0,1,3,2,1,0,4,4,0,0,1,0
22400291,1642267,1610612764,false,1136.0000000000002,3,1,1,0,3,2,1,0,2,4,0,0,1,4,0
22400291,1642259,1610612764,true,1353.5,13,3,6,2,6,2,1,2,3,0,1,1,4,3,0
22400291,1641757,1610612746,false,1206,15,6,7,1,3,2,0,1,1,2,0,0,3,1,0
22400291,1631116,1610612764,false,455,3,0,0,1,1,0,0,1,3,0,0,0,1,0,0
22400291,1631098,1610612764,false,455,4,0,0,1,2,1,1,0,1,1,0,0,0,1,0
22400291,1630539,1610612746,false,493,4,2,2,0,0,0,0,0,2,0,0,1,0,2,0
22400291,201587,1610612746,false,1498.0000000000002,3,0,0,1,2,0,0,2,1,2,1,0,0,2,0
22400291,1628964,1610612746,false,963,6,2,3,0,4,3,2,0,4,2,0,2,0,1,0
22400291,1627763,1610612764,true,1321,17,7,9,1,2,0,0,1,0,6,2,1,3,2,0
22400291,1629599,1610612746,true,1234,6,2,5,0,3,2,2,1,0,2,2,0,0,0,0
22400290,1626162,1610612755,true,2716,11,5,7,0,5,2,1,1,4,1,1,1,2,5,0
22400290,1628988,1610612745,false,348,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0
22400290,1630224,1610612745,true,2462.7000000000003,41,8,14,4,6,14,13,1,6,2,2,1,5,1,0
22400290,203083,1610612755,true,1750.6999999999998,6,2,3,0,0,2,2,3,6,2,2,0,2,3,0
22400290,1642272,1610612755,true,2461.0000000000005,15,6,12,0,7,4,3,0,6,1,1,0,3,0,0
22400290,1631095,1610612745,true,1510.1,8,1,2,2,2,0,0,0,3,0,0,2,1,5,0
22400290,1627824,1610612755,true,2583.0000000000005,22,3,6,4,6,8,4,3,4,2,1,1,2,4,0
22400290,1627832,1610612745,true,2498.0000000000005,13,1,5,3,9,2,2,1,2,5,2,2,3,0,0
22400290,201569,1610612755,false,431.00000000000006,2,1,3,0,0,0,0,1,0,0,0,0,0,1,0
22400290,202704,1610612755,false,305,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
22400290,203500,1610612745,false,420,2,0,2,0,0,4,2,2,2,0,0,1,1,1,1
22400290,1642263,1610612745,false,353.2,0,0,1,0,2,0,0,0,0,1,1,0,1,0,0
22400290,1628415,1610612745,true,2174.0000000000005,0,0,3,0,8,0,0,0,1,4,0,2,2,3,0
22400290,1630178,1610612755,true,2694.7000000000007,39,8,22,6,12,5,5,0,2,10,5,0,4,4,0
22400290,1630231,1610612755,false,1337.7000000000003,8,3,6,0,0,2,2,1,1,1,1,2,0,6,0
22400290,1630578,1610612745,true,2115.6000000000004,22,6,11,0,0,12,10,4,10,7,2,1,4,1,1
22400290,1631106,1610612745,false,1581.5000000000002,14,6,10,0,1,2,2,3,4,2,0,2,0,1,0
22400290,1641741,1610612755,false,1600.8999999999999,12,3,4,2,3,0,0,1,9,1,1,1,1,2,0
22400290,1641708,1610612745,false,2416.9000000000005,19,8,9,0,1,4,3,3,9,2,3,3,3,5,0
22400288,1629014,1610612757,true,2254.1000000000004,30,4,9,6,12,6,4,0,4,6,1,0,0,2,0
22400288,1641712,1610612757,false,209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22400288,1626167,1610612754,true,2285.5000000000005,15,6,10,1,7,0,0,6,2,1,1,5,3,2,1
22400288,1630703,1610612757,false,2123,17,3,7,3,4,6,2,1,1,9,0,1,1,4,0
22400288,1630169,1610612754,true,2332,28,3,5,5,10,7,7,2,5,10,2,0,3,2,0
22400288,1627783,1610612754,true,2290.1000000000004,29,10,15,2,5,4,3,2,5,4,2,2,1,4,1
22400288,1630166,1610612757,true,2467.0000000000005,16,4,7,2,5,2,2,1,4,7,2,0,2,3,0
22400288,1629028,1610612757,true,2022,16,7,10,0,0,2,2,4,8,2,1,3,4,1,0
22400288,1641739,1610612757,true,1456.9999999999998,8,1,1,2,3,0,0,3,1,2,1,0,3,3,1
22400288,1631245,1610612754,true,1947.9999999999998,9,4,9,0,1,2,1,4,1,4,2,1,2,3,1
22400288,1631133,1610612757,false,645,2,1,5,0,0,0,0,1,2,1,0,0,1,1,1
22400288,1631097,1610612754,true,2376.0000000000005,24,5,11,3,5,6,5,3,7,3,0,1,0,2,0
22400288,1641716,1610612754,false,583,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0
22400288,1630625,1610612757,false,988.9,8,1,1,2,4,0,0,1,3,1,1,1,2,1,0
22400288,1630167,1610612754,false,939,6,0,1,2,2,0,0,0,5,2,0,0,0,0,0
22400288,1631101,1610612757,true,2224.0000000000005,17,7,12,1,7,1,0,1,2,3,0,0,1,1,0
22400288,1642277,1610612754,false,515.4,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0
22400288,204456,1610612754,false,893,6,3,7,0,0,0,0,2,2,3,2,1,3,2,0
22400288,1629650,1610612754,false,228,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0
22400039,1642345,1610612756,false,832,7,3,6,0,0,1,1,2,3,3,0,0,0,1,0
22400039,1626156,1610612747,false,1728,16,4,7,1,6,8,5,0,3,4,1,0,1,1,0
22400039,1631108,1610612747,false,816,2,1,1,0,0,0,0,0,0,1,0,1,0,2,0
22400039,1626220,1610612756,false,1423.7,9,0,0,3,6,0,0,1,8,1,1,0,1,0,0
22400039,203078,1610612756,true,1634,23,7,9,3,6,0,0,0,2,2,0,1,3,3,0
22400039,1628420,1610612756,false,190,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22400039,1628960,1610612756,false,1355.0000000000002,10,2,4,2,6,0,0,1,1,2,0,0,0,1,0
22400039,1631132,1610612747,false,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400039,1629629,1610612747,true,1369,0,0,2,0,1,0,0,0,2,1,2,0,0,3,0
22400039,1642346,1610612756,false,917.3000000000001,5,1,2,1,4,0,0,1,3,1,1,0,0,3,0
22400039,1630559,1610612747,true,1827.7000000000003,15,4,6,2,6,1,1,1,2,2,2,0,1,0,0
22400039,1629216,1610612747,false,846,3,0,0,1,4,0,0,0,2,1,0,1,0,0,0
22400039,1629060,1610612747,true,1379,7,2,4,1,4,0,0,0,1,1,0,0,0,1,0
22400039,1629006,1610612756,false,190,4,0,1,1,1,2,1,0,0,0,0,0,0,2,0
22400039,1626164,1610612756,true,2039,26,7,10,3,7,4,3,1,1,10,1,1,3,0,0
22400039,201142,1610612756,true,1774,23,6,11,3,6,2,2,1,5,2,0,0,0,2,0
22400039,203076,1610612747,true,2073.7,25,10,17,0,2,7,5,2,13,5,1,4,3,2,1
22400039,203486,1610612756,false,381.9,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1
22400039,2544,1610612747,true,2075.3,18,5,9,2,7,2,2,1,7,10,0,0,5,0,0
22400039,1626145,1610612756,true,1993.1000000000001,8,4,6,0,2,0,0,0,1,6,5,0,1,1,0
22400039,203994,1610612756,true,1625,12,4,7,1,4,1,1,1,11,3,1,1,0,3,0
22400039,1629637,1610612747,false,1012.3,7,2,2,0,0,4,3,2,2,0,1,0,2,1,0
22400039,1642261,1610612747,false,1165.0000000000002,7,1,3,1,4,3,2,1,3,0,0,0,0,0,0
22400038,1630572,1610612759,false,728,9,3,3,1,1,0,0,1,1,0,1,0,0,0,0
22400038,1641729,1610612762,false,1592.0000000000002,16,2,4,4,7,0,0,0,0,0,1,0,3,1,0
22400038,1641718,1610612762,true,2038.0000000000002,26,3,4,6,12,2,2,0,3,7,2,0,6,1,1
22400038,1628380,1610612759,false,364,0,0,0,0,1,0,0,1,1,1,0,0,0,2,0
22400038,1630548,1610612762,false,1373.9999999999998,3,0,1,1,5,0,0,0,3,1,0,0,0,2,0
22400038,1631104,1610612759,false,1302.6,11,3,3,1,2,4,2,1,2,4,2,0,2,0,0
22400038,203084,1610612759,true,1625.0000000000002,8,2,5,0,1,5,4,5,3,5,0,0,0,1,0
22400038,1629640,1610612759,false,1151,10,2,4,1,5,4,3,0,5,0,0,0,1,1,1
22400038,1628381,1610612762,true,1963.0000000000002,20,7,10,0,0,8,6,3,10,3,0,1,3,2,0
22400038,1629012,1610612762,true,1873.0000000000002,20,6,11,2,5,2,2,1,1,4,0,0,0,2,0
22400038,1630577,1610612759,true,2138,15,0,0,4,9,3,3,1,2,2,3,0,2,1,0
22400038,1628374,1610612762,true,2003,14,5,8,0,6,4,4,3,5,2,2,0,3,2,0
22400038,1641705,1610612759,true,2184,34,7,9,6,14,2,2,0,7,2,1,3,2,1,0
22400038,1629646,1610612759,false,327,2,1,3,0,0,0,0,1,1,0,0,0,0,2,0
22400038,1630200,1610612759,false,1168.9999999999998,2,1,4,0,2,0,0,1,2,7,2,0,1,2,0
22400038,1642268,1610612762,false,1002,1,0,2,0,0,2,1,0,2,4,1,0,1,2,0
22400038,1642264,1610612759,true,1734.0000000000002,23,6,12,3,8,4,2,1,2,5,0,1,1,4,0
22400038,1631117,1610612762,true,1695.0000000000002,6,3,4,0,0,0,0,2,5,1,0,2,1,5,0
22400038,101108,1610612759,true,1652.4000000000003,14,2,2,2,5,4,4,1,0,4,3,1,1,2,0
22400038,1629234,1610612762,false,835,9,4,5,0,0,2,1,1,2,2,0,1,4,1,1
22400037,203944,1610612750,true,2076.4000000000005,21,9,17,0,1,3,3,2,4,3,1,0,3,4,1
22400037,203497,1610612750,true,2625,5,2,3,0,0,2,1,3,13,2,0,1,1,4,1
22400037,1631106,1610612745,false,1089,0,0,2,0,3,0,0,0,3,0,2,1,1,2,1
22400037,1628978,1610612750,true,1274,3,1,1,0,4,2,1,0,1,3,1,0,3,3,0
22400037,1629111,1610612745,false,674,3,1,3,0,0,2,1,0,1,1,1,0,2,0,1
22400037,1630224,1610612745,true,1390.9999999999998,9,2,4,1,5,2,2,0,3,2,2,0,1,1,0
22400037,1642263,1610612745,false,525,0,0,1,0,1,0,0,0,1,1,0,0,1,2,0
22400037,1630162,1610612750,true,2592.000000000001,29,5,10,3,12,10,10,3,7,1,1,3,3,1,0
22400037,1642265,1610612750,false,1467.3999999999996,12,3,8,2,5,0,0,1,4,7,0,0,3,1,0
22400037,1628415,1610612745,true,2436.000000000001,22,4,7,4,7,2,2,2,1,2,0,0,2,3,0
22400037,1629638,1610612750,false,1818.5999999999997,13,6,6,0,1,1,1,1,1,3,0,0,2,2,0
22400037,1641708,1610612745,false,2272.0000000000005,15,5,7,1,2,2,2,2,6,0,4,3,0,3,0
22400037,1629675,1610612750,false,1619.1999999999996,19,4,7,3,7,2,2,1,6,0,2,0,2,0,0
22400037,1630183,1610612750,true,2412.400000000001,9,3,8,1,8,0,0,3,2,2,1,0,0,1,0
22400037,1630578,1610612745,true,2503.000000000001,22,9,20,0,3,4,4,3,7,11,3,3,2,3,0
22400037,1631095,1610612745,true,2304.000000000001,19,5,5,3,4,0,0,0,7,3,0,2,0,1,0
22400037,1627832,1610612745,true,2691.000000000001,27,4,13,6,12,1,1,0,8,11,0,0,1,3,0
22400285,1628983,1610612760,true,2073,37,9,13,4,7,11,7,0,4,11,0,0,6,2,0
22400285,1641717,1610612760,false,876,4,2,3,0,1,0,0,1,0,0,1,1,0,0,0
22400285,1642349,1610612760,false,1066.9999999999998,13,4,6,1,1,2,2,0,0,1,0,0,0,1,0
22400285,1630598,1610612760,true,1282.0000000000002,8,2,4,1,2,2,1,1,3,0,1,0,2,2,0
22400285,1626168,1610612758,false,334,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0
22400285,1641745,1610612760,false,184.00000000000003,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
22400285,203926,1610612758,false,184.00000000000003,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
22400285,201942,1610612758,true,2126,30,13,19,0,2,4,4,0,2,6,1,0,0,1,0
22400285,1628368,1610612758,true,2376,14,4,9,1,6,4,3,0,3,5,1,0,4,3,1
22400285,1628392,1610612760,true,1885,19,9,15,0,0,1,1,3,7,4,0,0,1,4,1
22400285,1627734,1610612758,true,2097,21,6,9,1,2,8,6,2,8,3,3,1,4,2,3
22400285,1630198,1610612760,false,1274.9999999999998,9,0,2,3,8,0,0,1,0,1,0,0,1,1,0
22400285,1628370,1610612758,false,1560,14,2,5,2,7,6,4,0,1,3,1,1,1,4,1
22400285,1629652,1610612760,true,2362,0,0,2,0,0,0,0,2,8,2,2,1,0,2,0
22400285,203458,1610612758,false,184.00000000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22400285,1642382,1610612760,false,164,2,1,1,0,0,0,0,2,2,0,0,0,0,0,0
22400285,1641732,1610612758,false,184.00000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400285,1629162,1610612758,false,184.00000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22400285,1642403,1610612758,false,565.9999999999999,6,3,3,0,0,1,0,1,1,0,0,1,1,0,0
22400285,1629026,1610612760,false,898,10,0,0,2,2,4,4,1,4,4,0,0,0,1,0
22400285,1631114,1610612760,true,1921,28,7,9,3,7,5,5,0,4,5,2,1,5,3,0
22400285,1628989,1610612758,false,624,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0
22400285,1631099,1610612758,true,2299,14,4,7,2,8,0,0,6,4,2,2,1,2,1,0
22400285,1641794,1610612760,false,388.00000000000006,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22400285,1631165,1610612758,true,1657.0000000000002,8,1,1,2,3,0,0,0,1,3,1,0,0,3,0
22400284,1630553,1610612751,false,1770.9999999999995,8,1,2,2,7,2,0,0,2,0,0,0,0,3,0
22400284,1627741,1610612744,false,1003.7000000000002,9,1,4,2,8,1,1,1,2,1,2,0,0,1,0
22400284,1627780,1610612744,false,1308,8,4,7,0,2,0,0,4,5,4,2,0,0,2,0
22400284,1630570,1610612751,false,1063.9999999999998,8,1,2,2,3,0,0,1,3,1,0,1,1,3,0
22400284,1631213,1610612751,false,1070,3,0,0,1,5,0,0,1,5,3,1,1,1,1,1
22400284,203952,1610612744,true,1969.9999999999995,18,5,9,2,4,3,2,2,3,1,0,0,1,1,0
22400284,201939,1610612744,true,1760.9999999999995,28,0,1,8,16,4,4,0,4,7,1,0,3,0,0
22400284,1629661,1610612751,true,829,5,1,2,1,1,0,0,2,0,2,1,0,0,0,0
22400284,1631218,1610612744,true,1018.3,8,4,7,0,0,0,0,1,2,1,0,1,2,2,0
22400284,1626172,1610612744,false,751.0000000000001,4,2,3,0,0,2,0,1,3,0,2,0,1,2,1
22400284,1630533,1610612751,true,2230,19,4,8,2,3,6,5,2,8,4,2,0,3,2,0
22400284,203110,1610612744,true,1727.9999999999995,6,1,3,1,3,4,1,0,6,7,0,0,2,3,0
22400284,1630592,1610612751,true,2444,18,2,3,3,8,5,5,0,7,2,0,1,1,2,0
22400284,1641764,1610612744,false,1358,7,1,2,1,3,2,2,1,0,6,0,1,0,2,0
22400284,1630322,1610612744,true,1654.9999999999995,13,3,5,2,5,1,1,0,4,1,1,1,2,4,0
22400284,1629003,1610612751,false,1709,13,3,7,2,3,2,1,0,3,3,0,0,1,1,0
22400284,203471,1610612751,true,1865.9999999999995,31,6,10,4,8,7,7,1,4,7,2,0,3,4,0
22400284,1630541,1610612744,false,967.0000000000001,15,3,3,3,5,0,0,1,1,1,0,2,0,2,0
22400284,203937,1610612744,false,845,4,2,3,0,0,0,0,0,2,3,0,0,1,1,0
22400284,1630560,1610612751,true,1382,23,3,4,3,7,8,8,0,3,1,0,0,1,1,0
22400283,203999,1610612743,true,1907,22,7,13,2,7,2,2,3,4,7,1,0,0,1,0
22400283,1631212,1610612743,true,1336,6,2,3,0,1,2,2,0,0,0,0,0,1,1,1
22400283,1642359,1610612752,false,139,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22400283,1630346,1610612752,false,139,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22400283,1630192,1610612743,false,186,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
22400283,1642278,1610612752,false,139,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22400283,1626157,1610612752,true,2029.2,30,10,13,2,2,6,4,1,14,4,3,0,4,3,1
22400283,1641790,1610612743,false,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22400283,1631128,1610612743,true,1944,14,5,10,0,0,4,4,0,1,2,1,1,1,0,0
22400283,1630579,1610612752,false,847.7999999999998,0,0,1,0,0,0,0,2,2,0,0,2,0,2,0
22400283,201566,1610612743,false,1531,27,5,9,4,7,5,5,1,2,3,2,1,3,1,0
22400283,1629008,1610612743,true,2014,18,4,10,3,7,1,1,4,6,0,0,0,2,4,0
22400283,1630540,1610612752,false,1665,13,2,3,3,6,0,0,2,4,3,1,0,0,4,0
22400283,1641725,1610612743,false,647.9999999999999,2,0,0,0,2,2,2,0,0,1,0,1,1,0,1
22400283,201599,1610612743,false,831,0,0,0,0,0,0,0,0,5,1,0,0,2,2,2
22400283,1628404,1610612752,true,1662.2,12,4,4,1,1,1,1,2,4,5,1,1,1,5,0
22400283,1628973,1610612752,true,2269,23,4,9,4,5,3,3,0,3,17,0,0,2,2,0
22400283,1627750,1610612743,true,1853,20,5,8,1,5,9,7,1,3,7,1,0,0,1,0
22400283,1628384,1610612752,true,2267,40,11,16,5,7,3,3,1,4,4,0,1,1,2,0
22400283,1626166,1610612752,false,1059,11,1,1,2,5,3,3,0,1,5,0,0,0,3,0
22400283,1631124,1610612743,false,1371,4,1,3,0,1,2,2,0,2,1,0,0,1,3,0
22400283,1641816,1610612743,false,624.9999999999999,5,1,1,1,2,0,0,1,0,1,0,0,0,1,0
22400283,1628969,1610612752,true,2168.8,14,4,8,2,8,0,0,0,2,6,0,0,0,1,0
22400282,1629630,1610612763,true,1381,22,4,9,2,3,10,8,1,1,11,0,1,2,1,0
22400282,1629057,1610612757,true,708.9999999999999,6,1,4,0,0,4,4,3,0,1,1,3,0,1,0
22400282,1629014,1610612757,true,1783.0000000000002,5,1,7,1,7,0,0,2,2,4,2,0,1,5,0
22400282,203924,1610612757,true,1255.0000000000002,11,3,7,0,3,7,5,0,2,1,2,0,0,3,0
22400282,1630583,1610612763,false,1321,13,5,11,1,1,1,0,7,10,2,0,0,1,1,0
22400282,1629634,1610612763,true,1513,11,5,7,0,0,3,1,3,6,0,1,3,1,3,0
22400282,1630590,1610612763,false,843.7,3,1,3,0,1,2,1,2,2,4,1,1,0,1,0
22400282,1641871,1610612757,false,286.99999999999994,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0
22400282,1642530,1610612763,false,222.99999999999997,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
22400282,1629723,1610612763,false,222.99999999999997,3,0,0,1,1,0,0,0,0,1,0,0,1,1,1
22400282,1630643,1610612763,false,1171.3000000000002,12,2,5,2,4,4,2,0,4,0,1,1,1,2,0
22400282,1631133,1610612757,false,1357,9,4,6,0,3,1,1,2,4,2,1,0,0,2,0
22400282,1631222,1610612763,false,1207,8,2,3,0,0,4,4,0,5,5,1,2,3,1,0
22400282,1631303,1610612757,false,363,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22400282,1628379,1610612763,false,1298,11,1,1,2,5,3,3,1,1,3,0,1,0,0,0
22400282,1631386,1610612757,false,471,2,1,2,0,0,0,0,2,2,0,0,0,1,0,0
22400282,1641712,1610612757,false,1343,9,3,5,0,3,4,3,0,1,1,1,1,1,0,0
22400282,1641739,1610612757,true,1681.9999999999998,10,3,7,1,8,2,1,6,2,3,2,0,1,3,0
22400282,203935,1610612763,false,1112.3,6,3,4,0,2,0,0,0,0,4,2,0,1,2,0
22400282,1642377,1610612763,true,953,5,1,2,1,4,0,0,0,4,1,0,0,2,0,0
22400282,1628991,1610612763,true,1706.6999999999998,21,6,10,2,2,3,3,2,4,1,1,3,4,3,0
22400282,1630625,1610612757,false,1458,11,2,3,2,7,2,1,0,2,2,0,0,3,2,0
22400282,1630166,1610612757,false,1908.9999999999998,17,5,9,2,7,2,1,1,7,6,1,1,3,4,0
22400282,1630217,1610612763,true,1437,8,1,4,1,4,4,3,0,7,2,0,1,2,3,0
22400282,1631101,1610612757,true,1772.9999999999998,15,3,6,1,6,6,6,2,2,2,0,2,1,0,0
22400281,1627759,1610612738,true,1840.9999999999998,17,3,4,3,7,4,2,0,6,4,3,1,3,1,0
22400281,1629599,1610612746,true,1473,4,2,5,0,3,0,0,0,4,0,1,0,0,2,0
22400281,201587,1610612746,false,1403,0,0,1,0,1,0,0,1,3,1,0,0,0,0,0
22400281,1629611,1610612746,false,1403,10,2,7,2,4,0,0,3,3,2,1,0,0,2,0
22400281,1629674,1610612738,false,1517.4,12,5,6,0,0,2,2,2,7,3,2,4,1,2,1
22400281,1641738,1610612746,false,312,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0
22400281,1630214,1610612738,false,273,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
22400281,204001,1610612738,true,1352.9,16,5,6,1,6,4,3,1,5,2,1,2,1,0,0
22400281,1630202,1610612738,false,1546.0000000000002,20,1,3,6,10,0,0,0,2,4,2,0,1,0,0
